#VALVE, GRIDCURVE, Xvalue, Yvalue, Xvalue2, Yvalue2, etc
E88CC, 0, 0, 0, 25, 7, 50, 15
E88CC, -1, 0, 0, 25, 0.7, 50, 5.5, 75, 13
E88CC, -2, 25, 0, 50, 0.3, 75, 4, 100, 10.1, 125, 19
E88CC, -3, 50, 0, 75, 0.3, 100, 2.9, 125, 8.1, 150, 16
E88CC, -4, 100, 0, 125, 1.4, 150, 6.0, 175, 13.5
E88CC, -5, 125, 0, 150, 1, 175, 5, 200, 12, 226.1, 21
E88CC, -6, 150, 0, 175, 0.8, 200, 4.8, 226.1, 11.7, 250, 19.7
E88CC, -7, 175, 0, 200, 1, 226.1, 5, 250, 11, 275, 18.9
E88CC, -8, 200, 0, 226.1, 1, 250, 4.7, 275, 10.4, 300, 17.3
E88CC, -9, 226.1, 0, 250, 0.8, 275, 4, 300, 9.2
E88CC, -10, 250, 0, 275, 0.8, 300, 4.2
E88CC, Pmax, 25, 60, 50, 30, 75, 20, 100, 15, 125, 12, 150, 10, 175, 8.571428571, 200, 7.5, 226.1, 6.63423264, 250, 6, 275, 5.454545455, 300, 5
ECC85, 0, 0, 0, 25, 2.04, 50, 4.32, 75, 6.76, 100, 9.37, 125, 12.14, 150, 15.08, 175, 18.19, 200, 21.47, 225, 24.91, 250, 28.52, 275, 32.30, 300, 36.24, 325, 40.35, 350, 44.63
ECC85, -1, 0, 0, 25, 0.26, 50, 1.11, 75, 2.28, 100, 3.78, 125, 5.61, 150, 7.76, 175, 10.24, 200, 13.05, 225, 16.19, 250, 19.65, 275, 23.43, 300, 27.55, 325, 31.99, 350, 36.76
ECC85, -2, 50, 0, 75, 0.31, 100, 1.08, 125, 2.12, 150, 3.44, 175, 5.04, 200, 6.92, 225, 9.07, 250, 11.50, 275, 14.20, 300, 17.19, 325, 20.45, 350, 23.98
ECC85, -3, 100, 0, 125, 0.30, 150, 0.92, 175, 1.83, 200, 3.05, 225, 4.57, 250, 6.39, 275, 8.51, 300, 10.94, 325, 13.67, 350, 16.70
ECC85, -4, 150, 0, 175, 0.38, 200, 0.98, 225, 1.88, 250, 3.07, 275, 4.56, 300, 6.34, 325, 8.42, 350, 10.79
ECC85, -5, 175, 0, 200, 0.14, 225, 0.48, 250, 1.08, 275, 1.93, 300, 3.04, 325, 4.41, 350, 6.03, 375, 7.92
ECC85, -6, 200, 0, 225, 0.05, 250, 0.25, 275, 0.69, 300, 1.36, 325, 2.27, 350, 3.42, 375, 4.80
ECC85, -7, 225, 0, 275, 0.11, 300, 0.49, 325, 1.00, 350, 1.63, 375, 2.40
ECC85, Pmax, 125, 20, 156, 16.5, 175, 14.6, 200, 12.5, 225, 11, 236, 10.5, 249.5, 10, 262.5, 9.5, 278, 9, 310, 8, 327, 7.5, 352, 7
ECC82, 0, 0, 0, 25, 2.5, 50, 5.11, 75, 8.25, 100, 12, 125, 16, 150, 20, 175, 24
ECC82, -2, 0, 0, 25, 0.25, 50, 1.5, 75, 3.5, 100, 6, 125, 9.29, 150, 13, 175, 17, 200, 21.2
ECC82, -4, 25, 0, 50, 0.2, 75, 1, 100, 2.5, 125, 4.51, 150, 7.5, 175, 10.87, 200, 14.5, 226.1, 18.6, 250, 23
ECC82, -6, 50, 0, 75, 0.1, 100, 0.75, 125, 1.9, 150, 3.64, 175, 6.25, 200, 9.4, 226.1, 13, 250, 17, 275, 21
ECC82, -8, 75, 0, 100, 0.1, 125, 0.6, 150, 1.6, 175, 3.1, 200, 5.2, 226.1, 8.04, 250, 11.63, 275, 15.5, 300, 19.62
ECC82, -10, 125, 0, 150, 0.5, 175, 1.2, 200, 2.61, 226.1, 4.62, 250, 7.17, 275, 10.43, 300, 14, 325, 18
ECC82, -12, 150, 0, 175, 0.4, 200, 1, 226.1, 2.39, 250, 4.2, 275, 6.74, 300, 9.8, 325, 13, 350, 16.36
ECC82, -14, 175, 0, 200, 0.3, 226.1, 1, 250, 2.28, 275, 3.91, 300, 5.87, 325, 8.37, 350, 11.41, 375, 14.5
ECC82, -16, 200, 0, 226.1, 0.4, 250, 1, 275, 2, 300, 3.4, 325, 5.11, 350, 7.39, 375, 10.27
ECC82, -18, 226.1, 0, 250, 0.4, 275, 0.87, 300, 1.68, 325, 3, 350, 4.78, 375, 7
ECC82, -20, 250, 0, 275, 0.1, 300, 0.6, 325, 1.47, 350, 2.72, 375, 4.51
ECC82, Pmax, 25, 110, 50, 55, 75, 36.66666667, 100, 27.5, 125, 22, 150, 18.33333333, 175, 15.71428571, 200, 13.75, 226.1, 12.16275984, 250, 11, 275, 10, 300, 9.166666667, 325, 8.461538462, 350, 7.857142857, 375, 7.333333333, 400, 6.875, 425, 6.470588235, 450, 6.111111111, 475, 5.789473684, 500, 5.5
ECC83, 0, 0, 0, 25, 0.7, 50, 1.15, 75, 1.62, 100, 2.12, 125, 2.68, 150, 3.25, 175, 3.82, 200, 4.41, 226.1, 5
ECC83, -0.5, 0, 0, 25, 0.2, 50, 0.46, 75, 0.8, 100, 1.2, 125, 1.63, 150, 2.13, 175, 2.7, 200, 3.28, 226.1, 3.89, 250, 4.5
ECC83, -1, 0, 0, 25, 0.02, 50, 0.08, 75, 0.24, 100, 0.48, 125, 0.77, 150, 1.15, 175, 1.6, 200, 2.12, 226.1, 2.72, 250, 3.3, 275, 3.88
ECC83, -1.5, 50, 0, 75, 0.01, 100, 0.11, 125, 0.28, 150, 0.5, 175, 0.77, 200, 1.15, 226.1, 1.61, 250, 2.1, 275, 2.65, 300, 3.25
ECC83, -2, 100, 0, 125, 0.05, 150, 0.13, 175, 0.28, 200, 0.5, 226.1, 0.8, 250, 1.2, 275, 1.65, 300, 2.16, 325, 2.7
ECC83, -2.5, 125, 0, 150, 0.01, 175, 0.03, 200, 0.12, 226.1, 0.28, 250, 0.5, 275, 0.8, 300, 1.2, 325, 1.68, 350, 2.2
ECC83, -3, 175, 0, 200, 0.01, 226.1, 0.08, 250, 0.18, 275, 0.36, 300, 0.6, 325, 0.91, 350, 1.3, 375, 1.7
ECC83, -3.5, 226.1, 0, 250, 0.02, 275, 0.1, 300, 0.22, 325, 0.4, 350, 0.62, 375, 0.95
ECC83, -4, 275, 0, 300, 0.02, 325, 0.12, 350, 0.27, 375, 0.4
ECC83, Pmax, 25, 40, 50, 20, 75, 13.33333333, 100, 10, 125, 8, 150, 6.666666667, 175, 5.714285714, 200, 5, 226.1, 4.42282176, 250, 4, 275, 3.636363636, 300, 3.333333333, 325, 3.076923077, 350, 2.857142857, 375, 2.666666667
ECC81, 0, 0, 0, 25,  2, 50, 4, 75, 6, 100, 8.2, 125, 10.5, 150, 13.2, 175, 16, 200, 19, 226.1, 22, 250, 25
ECC81, -1, 0, 0, 25, 0.2, 50, 1, 75, 2, 100, 3.3, 125, 4.83, 150, 6.78, 175, 8.87, 200, 11.18, 226.1, 14, 250, 16.8, 275, 19.83
ECC81, -2, 50, 0, 75, 0.3, 100, 0.9, 125, 1.73, 150, 2.83, 175, 4.2, 200, 5.91, 226.1, 7.93, 250, 10, 275, 12.26, 300, 14.6, 325, 17
ECC81, -3, 100, 0, 125, 0.4, 150, 0.86, 175, 1.6, 200, 2.66, 226.1, 3.89, 250, 5.2, 275, 7, 300, 8.94, 325, 11, 350, 13.2
ECC81, -4, 150, 0, 175, 0.3, 200, 0.9, 226.1, 1.56, 250, 2.5, 275, 3.7, 300, 5, 325, 6.52, 350, 8.1, 375, 10.1, 400, 12
